
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.51145,,Cell,1,ATM,0,
0.468411,,Cell,1,ATM,1,
0.510473,,Cell,1,TVC,4,
0.494423,,Cell,1,TVC,5,
0.419132,,Cell,1,TVC,6,
0.461746,,Cell,1,TVC,7,
