
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.378387,,Cell,1,ATM,1,
0.459418,,Cell,1,ATM,2,
0.374593,,Cell,1,TVC,5,
0.308233,,Cell,1,TVC,6,
0.561183,,Cell,1,TVC,9,
0.545769,,Cell,1,TVC,10,
