
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.414867,,Cell,1,TVC,1,
0.233974,,Cell,1,TVC,3,
0.391135,,Cell,1,TVC,4,
0.296239,,Cell,1,TVC,5,
0.351973,,Cell,1,ATM,8,
0.369092,,Cell,1,ATM,9,
