
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
15.5133,23.2823,42.3358,um,Cell,Cell BoundingBoxOO Length,1,ATM,8,
12.9633,23.2525,40.8824,um,Cell,Cell BoundingBoxOO Length,1,ATM,9,
9.23672,12.651,15.2831,um,Cell,Cell BoundingBoxOO Length,1,TVC,1,
9.67402,12.7317,13.4492,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
15.3566,18.4157,21.3332,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
16.0465,18.261,19.8099,um,Cell,Cell BoundingBoxOO Length,1,TVC,5,
