
Nucleus Ellipsoid Axis C
 ==================== 
Nucleus Ellipsoid Axis C X,Nucleus Ellipsoid Axis C Y,Nucleus Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-0.0334068,0.116714,0.992604,um,Nucleus,Nucleus Ellipsoid Axis C,1,ATM,0,100000000,
0.918033,0.0493381,0.393423,um,Nucleus,Nucleus Ellipsoid Axis C,1,ATM,1,100000001,
-0.238961,0.0869063,0.967132,um,Nucleus,Nucleus Ellipsoid Axis C,1,ATM,2,100000002,
-0.262844,0.222886,0.938741,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,3,100000003,
-0.350458,0.0123568,0.936497,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,4,100000004,
0.0902262,-0.7874,-0.609803,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,5,100000005,
