
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.0066,um,Cell,1,ATM,0,
11.3461,um,Cell,1,ATM,1,
10.7069,um,Cell,1,ATM,2,
12.8832,um,Cell,1,TVC,3,
9.05416,um,Cell,1,TVC,4,
10.2763,um,Cell,1,TVC,5,
