
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0715454,,Cell,1,ATM,6,
0.0957602,,Cell,1,ATM,7,
0.162466,,Cell,1,TVC,8,
0.132059,,Cell,1,TVC,9,
0.0713591,,Cell,1,TVC,10,
0.101544,,Cell,1,TVC,11,
