
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
92.3484,31.7022,-10.3844,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,1,
30.8979,94.3822,-0.791457,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
