
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39427.8,36400.8,39.4307,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
39501,36366.9,0.773793,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
