
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39427.3,36401.4,39.655,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
39501.4,36367.1,0.859295,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
