
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.12658,um,Nucleus,1,ATM,1,100000001,
3.92487,um,Nucleus,1,ATM,3,100000003,
3.86252,um,Nucleus,1,ATM,4,100000004,
2.84999,um,Nucleus,1,TVC,5,100000005,
2.32707,um,Nucleus,1,TVC,6,100000006,
