
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
38826.1,73369.8,51.885,um,Surface,Position,1,ATMgroup,4,
38873.4,73394.4,30.6656,um,Surface,Position,1,TVCgroup,0,
