
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38827.2,73371.5,51.4352,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
38872.3,73393.6,30.2382,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
