
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35097.2,39211.7,-69.8088,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
35182.5,39201.4,-54.2476,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
