
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.81888,-0.550686,0.161806,um,Surface,Ellipsoid Axis C,1,ATMgroup,1,
0.0940023,0.660905,0.744559,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
