
Nucleus BoundingBoxAA Length
 ==================== 
Nucleus BoundingBoxAA Length X,Nucleus BoundingBoxAA Length Y,Nucleus BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
4.55078,9.95312,12.7029,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,0,100000000,
10.2383,6.53906,11.0092,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,2,100000002,
7.10938,9.95312,11.8561,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,1,100000001,
6.25781,8.25,10.5858,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,3,100000003,
6.53906,7.67969,10.5858,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,4,100000004,
5.12109,6.53906,8.89206,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,5,100000005,
6.82422,5.97656,8.0452,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,6,100000006,
