
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.46908,um,Cell,1,TVC,0,
7.63535,um,Cell,1,TVC,1,
7.11954,um,Cell,1,TVC,2,
8.34606,um,Cell,1,TVC,3,
10.4799,um,Cell,1,ATM,4,
11.2822,um,Cell,1,ATM,5,
