
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40184.9,86475.8,60.9215,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,3,
40226,86433.4,46.3386,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,8,
40220.3,86435.2,46.6166,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,9,
40231.3,86426.4,45.2343,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,10,
40226.3,86420.6,51.7603,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,11,
40225.2,86427.6,54.292,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,12,
40217.5,86431.4,55.7902,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,13,
