
Nucleus Distance from Center of Mass to Cell Membrane
 ==================== 
Nucleus Distance from Center of Mass to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
2.55953,um,Nucleus,1,TVC,8,100000006,
2.92582,um,Nucleus,1,TVC,9,100000007,
2.57932,um,Nucleus,1,TVC,10,100000008,
2.26153,um,Nucleus,1,TVC,11,100000009,
3.69624,um,Nucleus,1,TVC,12,100000010,
3.42952,um,Nucleus,1,TVC,13,100000011,
3.35479,um,Nucleus,1,ATM,3,100000012,
