
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1069.11,um^2,Cell,1,TVC,2,
793.534,um^2,Cell,1,TVC,3,
1721.09,um^2,Cell,1,TVC,4,
1353.09,um^2,Cell,1,TVC,5,
3150.08,um^2,Cell,1,ATM,8,
3620.82,um^2,Cell,1,ATM,9,
