
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
4.00087,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,2,100000002,
2.74887,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,3,100000003,
1.95328,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
2.29356,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
