
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.527045,,Cell,1,TVC,0,
0.521352,,Cell,1,TVC,1,
0.511395,,Cell,1,TVC,2,
0.499525,,Cell,1,TVC,3,
0.386757,,Cell,1,ATM,4,
0.448392,,Cell,1,ATM,5,
