
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.883704,-0.0739787,0.462163,um,Surface,Ellipsoid Axis A,1,ATM,0,
-0.0845181,-0.793456,0.602731,um,Surface,Ellipsoid Axis A,1,TVCgroup,1,
