
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.22899,um,Nucleus,1,ATM,0,100000000,
3.18528,um,Nucleus,1,ATM,1,100000001,
2.467,um,Nucleus,1,TVC,2,100000002,
2.85338,um,Nucleus,1,TVC,3,100000003,
1.68469,um,Nucleus,1,TVC,4,100000004,
