
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
30819.6,74667.2,59.0271,um,Surface,1,Center of Image Mass,Image 1,1,ATM,0,
30834.7,74613.8,62.6577,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
