
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
2.04688,1.48438,-1.48265,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,0,100000006,
0.609375,0.265625,-0.825586,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,1,100000000,
-0.304688,-1.14844,-0.185698,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,2,100000001,
-1.96094,2.61719,0.0362148,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,3,100000002,
0.464844,-0.976562,-1.83224,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000003,
-0.878906,1.28906,-2.04138,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,5,100000004,
-0.0625,-0.835938,-2.77875,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,6,100000005,
