
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.477317,-0.876959,-0.0557777,um,Cell,Cell Ellipsoid Axis C,1,ATM,1,
0.113249,0.362781,0.924968,um,Cell,Cell Ellipsoid Axis C,1,TVC,6,
0.758923,0.113712,0.641175,um,Cell,Cell Ellipsoid Axis C,1,TVC,8,
-0.617769,-0.707999,0.342198,um,Cell,Cell Ellipsoid Axis C,1,TVC,9,
0.972259,-0.131006,-0.193776,um,Cell,Cell Ellipsoid Axis C,1,TVC,10,
0.0758839,-0.99693,-0.0192953,um,Cell,Cell Ellipsoid Axis C,1,TVC,11,
-0.785672,-0.36893,0.496598,um,Cell,Cell Ellipsoid Axis C,1,TVC,13,
