
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
52.3242,17.3438,17.8042,um,Surface,BoundingBoxAA Length,1,ATM,6,
22.75,37.5156,42.3908,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
