
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
32745.2,70222.3,199.045,um,Surface,Position,1,ATMgroup,4,
32803.5,70195.4,177.475,um,Surface,Position,1,TVCgroup,0,
