
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37278.8,34105.9,37.4749,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
37325,34167.1,45.0494,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
