
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37281.3,34107.5,37.644,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
37325.2,34167.4,45.0402,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
