
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40336.9,98640.3,111.452,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,2,
40375.6,98656.3,94.1136,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
