
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
50.1484,83.7734,28.3698,um,Surface,BoundingBoxAA Length,1,ATMgroup,2,
46.4492,24.7891,36.415,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
