
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
5.18019,um,Nucleus,1,TVC,4,100000004,
3.53736,um,Nucleus,1,TVC,5,100000005,
6.4787,um,Nucleus,1,ATM,6,100000006,
6.43712,um,Nucleus,1,ATM,7,100000007,
