
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.60022,um,Nucleus,1,ATM,0,100000000,
4.40506,um,Nucleus,1,ATM,1,100000001,
2.8792,um,Nucleus,1,TVC,2,100000002,
3.20938,um,Nucleus,1,TVC,3,100000003,
2.05406,um,Nucleus,1,TVC,4,100000004,
2.40718,um,Nucleus,1,TVC,5,100000005,
