
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
40955.1,55791.4,23.8835,um,Nucleus,Nucleus Position,1,ATM,0,100000000,
40931.3,55811.6,31.302,um,Nucleus,Nucleus Position,1,ATM,1,100000001,
40910.3,55872.5,37.4957,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
40905.8,55883.4,38.3444,um,Nucleus,Nucleus Position,1,TVC,3,100000003,
40905.9,55866.5,38.5529,um,Nucleus,Nucleus Position,1,TVC,4,100000004,
40898.2,55881.4,38.9214,um,Nucleus,Nucleus Position,1,TVC,5,100000005,
