
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.123431,,Cell,1,TVC,1,
0.085915,,Cell,1,TVC,2,
0.0851424,,Cell,1,TVC,3,
0.104229,,Cell,1,TVC,4,
0.132725,,Cell,1,ATM,5,
0.07188,,Cell,1,ATM,6,
