
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.0683,um,Surface,1,TVCgroup,0,
7.64434,um,Surface,1,ATMgroup,3,
