
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.3083,,Cell,1,ATM,0,
0.449108,,Cell,1,ATM,1,
0.488317,,Cell,1,TVC,4,
0.312196,,Cell,1,TVC,5,
0.161917,,Cell,1,TVC,10,
0.319002,,Cell,1,TVC,11,
