
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.2152,um,Cell,1,ATM,0,
9.71764,um,Cell,1,ATM,1,
7.02979,um,Cell,1,TVC,4,
5.49435,um,Cell,1,TVC,5,
7.88988,um,Cell,1,TVC,10,
5.54332,um,Cell,1,TVC,11,
