
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
125.25,um^2,Nucleus,1,TVC,6,100000006,
337.288,um^2,Nucleus,1,ATM,7,100000007,
294.224,um^2,Nucleus,1,ATM,8,100000008,
126.281,um^2,Nucleus,1,TVC,9,100000009,
154.115,um^2,Nucleus,1,TVC,10,100000010,
142.074,um^2,Nucleus,1,TVC,11,100000011,
