
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
17.1875,25.0391,82.8516,um,Surface,BoundingBoxOO Length,1,ATMgroup,1,
15.4795,19.7188,25.3867,um,Surface,BoundingBoxOO Length,1,TVC,0,
