
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.608415,-0.776569,0.16362,um,Cell,Cell Ellipsoid Axis C,1,ATM,0,
0.674853,0.694608,-0.249185,um,Cell,Cell Ellipsoid Axis C,1,TVC,1,
-0.360514,-0.921475,0.144617,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
-0.431913,-0.895761,0.105179,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
