
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.154069,-0.957561,0.243599,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.59119,0.567488,0.573107,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
