
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.66536,um,Surface,1,ATMgroup,0,
6.48415,um,Surface,1,TVCgroup,2,
