
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.282243,,Nucleus,1,TVC,1,100000000,
0.357713,,Nucleus,1,TVC,2,100000001,
0.443596,,Nucleus,1,TVC,3,100000002,
0.334761,,Nucleus,1,TVC,4,100000003,
0.344312,,Nucleus,1,TVC,5,100000004,
0.294742,,Nucleus,1,TVC,6,100000005,
0.455309,,Nucleus,1,ATM,0,100000006,
