
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.828829,-0.55918,-0.0189971,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.477021,0.875749,0.074256,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
