
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
47439.5,56589.9,15.2805,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,0,
47466.9,56581,16.714,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,1,
47433.9,56529.6,30.3099,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
47438.3,56518,31.9051,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
47445,56527.4,36.2145,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
47443,56538.2,36.7711,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,5,
