
Nucleus Ellipsoid Axis B
 ==================== 
Nucleus Ellipsoid Axis B X,Nucleus Ellipsoid Axis B Y,Nucleus Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-0.35915,-0.928599,0.0933564,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,7,100000004,
0.437894,0.858792,-0.265942,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,8,100000005,
0.555762,-0.822412,0.12152,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,3,100000000,
0.874941,-0.478777,0.072465,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,4,100000001,
-0.895883,0.369922,-0.246072,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,5,100000002,
0.706875,-0.707096,0.0185319,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,6,100000003,
