
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.520618,,Cell,1,ATM,0,
0.452661,,Cell,1,TVC,5,
0.568975,,Cell,1,TVC,6,
0.509584,,Cell,1,TVC,7,
0.484158,,Cell,1,TVC,8,
