
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
566.711,um^3,Cell,1,TVC,4,
648.593,um^3,Cell,1,TVC,5,
1234.79,um^3,Cell,1,TVC,6,
1863.72,um^3,Cell,1,TVC,7,
5156.57,um^3,Cell,1,ATM,8,
6547.05,um^3,Cell,1,ATM,9,
