
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43753.5,81363.7,-188.424,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,3,
43768.9,81325.3,-188.21,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,4,
43846.8,81283.4,-171.288,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,5,
43828.5,81294.3,-170.783,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,6,
43838.3,81289,-169.656,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,7,
43835.6,81282.1,-166.949,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,8,
