
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.372523,,Cell,1,ATM,2,
0.405198,,Cell,1,ATM,3,
0.404072,,Cell,1,TVC,4,
0.388468,,Cell,1,TVC,5,
0.473953,,Cell,1,TVC,6,
0.454256,,Cell,1,TVC,7,
