
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
8.24951,10.5766,11.6251,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,2,100000002,
7.5361,9.85678,10.4594,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,3,100000003,
4.5774,5.54665,7.6719,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,4,100000004,
6.21903,6.88114,8.51371,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,5,100000005,
4.9187,5.7212,6.67409,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,6,100000006,
6.32601,6.98446,8.26259,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,7,100000007,
