
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
52.6283,um,Surface,1,ATMgroup,0,
17.5789,um,Surface,1,TVCgroup,2,
