
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
37645.6,56552.8,112.771,um,Surface,Position,1,ATMgroup,0,
37586.1,56514.7,92.8683,um,Surface,Position,1,TVCgroup,2,
