
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37645.6,56552.8,112.771,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
37586.1,56514.7,92.8683,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
