
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
66.168,66.168,25.4345,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
24.1328,35.7852,18.228,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
