
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43220,85005.3,140.117,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,0,
43232.9,84965.1,144.819,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
43228.1,84948.6,145.79,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
43237,84937.7,151.087,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
43237.8,84956.3,154.361,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
43240.2,84944.6,157.418,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
