
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
13.5352,20.9375,57.5208,um,Surface,BoundingBoxOO Length,1,ATMgroup,3,
17.4688,25.251,33.7188,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
