
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
33807,68969.9,10.2898,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,3,
33854.5,69016.1,14.8471,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
