
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45083.1,93983.3,52.5209,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,3,
45144,93928.2,37.6578,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
