
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
4.91594,um,Surface,1,TVCgroup,0,
7.79022,um,Surface,1,ATMgroup,1,
