
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45900.7,39599.9,75.7589,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,0,
45908.9,39616,78.2814,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,2,
45980,39647,74.963,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
45970.4,39641.8,76.9962,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
45991,39652.4,77.0033,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
45982.4,39649.8,82.2944,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
